sentence	predicted	label	kotogram
お休みになるならお休みになるで、しっかりお休みください。家事は私たちにお任せいただけますので。	neutral,sonkeigo	sonkeigo	⌈ˢおᵖprefixʳオ⌉⌈ˢ休みᵖnoun:common-nounʳヤスミ⌉⌈ˢにᵖparticle:case-particleʳニ⌉⌈ˢなるᵖverb:non-self-reliant:godan-ra:terminalʳナル⌉⌈ˢならᵖauxiliary-verb:auxv-da:conditionalᵇだᵈだʳナラ⌉⌈ˢおᵖprefixʳオ⌉⌈ˢ休みᵖnoun:common-nounʳヤスミ⌉⌈ˢにᵖparticle:case-particleʳニ⌉⌈ˢなるᵖverb:non-self-reliant:godan-ra:terminalʳナル⌉⌈ˢでᵖconjunctionʳデ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢしっかりᵖadverbʳシッカリ⌉⌈ˢおᵖprefixʳオ⌉⌈ˢ休みᵖverb:general:godan-ma:conjunctiveᵇ休むᵈ休むʳヤスミ⌉⌈ˢくださいᵖverb:non-self-reliant:godan-ra:imperativeᵇくださるᵈくださるʳクダサイ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉⌈ˢ家事ᵖnoun:common-noun:suru-possibleʳカジ⌉⌈ˢはᵖparticle:binding-particleʳハ⌉⌈ˢ私たちᵖpronounʳワタシタチ⌉⌈ˢにᵖparticle:case-particleʳニ⌉⌈ˢおᵖprefixʳオ⌉⌈ˢ任せᵖverb:general:e-ichidan-sa:conjunctiveᵇ任せるᵈ任せるʳマカセ⌉⌈ˢいただけᵖverb:non-self-reliant:e-ichidan-ka:conjunctiveᵇいただけるᵈいただけるʳイタダケ⌉⌈ˢますᵖauxiliary-verb:auxv-masu:attributiveʳマス⌉⌈ˢのᵖparticle:pre-noun-particleʳノ⌉⌈ˢでᵖauxiliary-verb:auxv-da:conjunctiveᵇだᵈだʳデ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
お会いできて光栄です。	neutral	kenjogo	⌈ˢおᵖprefixʳオ⌉⌈ˢ会いᵖverb:general:godan-waa:conjunctiveᵇ会うᵈ会うʳアイ⌉⌈ˢできᵖverb:non-self-reliant:i-ichidan-ka:conjunctiveᵇできるᵈできるʳデキ⌉⌈ˢてᵖparticle:conjunctive-particleʳテ⌉⌈ˢ光栄ᵖnoun:common-noun:pos2-unk1ʳコウエイ⌉⌈ˢですᵖauxiliary-verb:auxv-desu:terminalʳデス⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
お会いできて光栄に存じます。	neutral	kenjogo	⌈ˢおᵖprefixʳオ⌉⌈ˢ会いᵖverb:general:godan-waa:conjunctiveᵇ会うᵈ会うʳアイ⌉⌈ˢできᵖverb:non-self-reliant:i-ichidan-ka:conjunctiveᵇできるᵈできるʳデキ⌉⌈ˢてᵖparticle:conjunctive-particleʳテ⌉⌈ˢ光栄ᵖnoun:common-noun:pos2-unk1ʳコウエイ⌉⌈ˢにᵖparticle:case-particleʳニ⌉⌈ˢ存じᵖverb:general:sa-irregular:conjunctiveᵇ存ずるᵈ存ずるʳゾンジ⌉⌈ˢますᵖauxiliary-verb:auxv-masu:terminalʳマス⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
お入り頂きなさい。	sonkeigo,kyoshigo	sonkeigo,kenjogo,kyoshigo	⌈ˢおᵖprefixʳオ⌉⌈ˢ入りᵖverb:general:godan-ra:conjunctiveᵇ入るᵈ入るʳハイリ⌉⌈ˢ頂きᵖverb:non-self-reliant:godan-ka:conjunctiveᵇ頂くᵈ頂くʳイタダキ⌉⌈ˢなさいᵖverb:non-self-reliant:godan-ra:imperativeᵇなさるᵈなさるʳナサイ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
お名前を伺ってもよろしいでしょうか。	kenjogo	sonkeigo	⌈ˢおᵖprefixʳオ⌉⌈ˢ名前ᵖnoun:common-nounʳナマエ⌉⌈ˢをᵖparticle:case-particleʳヲ⌉⌈ˢ伺っᵖverb:general:godan-waa:conjunctive-geminateᵇ伺うᵈ伺うʳウカガッ⌉⌈ˢてᵖparticle:conjunctive-particleʳテ⌉⌈ˢもᵖparticle:binding-particleʳモ⌉⌈ˢよろしいᵖadjective:general:adjective:terminalʳヨロシイ⌉⌈ˢでしょうᵖauxiliary-verb:auxv-desu:volitional-presumptiveᵇですᵈですʳデショウ⌉⌈ˢかᵖparticle:sentence-final-particleʳカ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
お噂はかねがねたいそう承っています。	neutral	kenjogo	⌈ˢおᵖprefixʳオ⌉⌈ˢ噂ᵖnoun:common-noun:suru-possibleʳウワサ⌉⌈ˢはᵖparticle:binding-particleʳハ⌉⌈ˢかねがねᵖadverbʳカネガネ⌉⌈ˢたいそうᵖadverbʳタイソウ⌉⌈ˢ承っᵖverb:general:godan-ra:conjunctive-geminateᵇ承るᵈ承るʳウケタマワッ⌉⌈ˢてᵖparticle:conjunctive-particleʳテ⌉⌈ˢいᵖverb:non-self-reliant:i-ichidan-a:conjunctiveᵇいるᵈいるʳイ⌉⌈ˢますᵖauxiliary-verb:auxv-masu:terminalʳマス⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
お土産を頂いてご親切にどうも。		kenjogo	⌈ˢおᵖprefixʳオ⌉⌈ˢ土産ᵖnoun:common-nounʳミヤゲ⌉⌈ˢをᵖparticle:case-particleʳヲ⌉⌈ˢ頂いᵖverb:non-self-reliant:godan-ka:conjunctive-i-soundᵇ頂くᵈ頂くʳイタダイ⌉⌈ˢてᵖparticle:conjunctive-particleʳテ⌉⌈ˢごᵖprefixʳゴ⌉⌈ˢ親切ᵖnoun:common-noun:pos2-unk1ʳシンセツ⌉⌈ˢにᵖauxiliary-verb:auxv-da:conjunctive-niᵇだᵈだʳニ⌉⌈ˢどうᵖadverbʳドウ⌉⌈ˢもᵖparticle:binding-particleʳモ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
お安いご用です。	neutral	sonkeigo	⌈ˢおᵖprefixʳオ⌉⌈ˢ安いᵖadjective:general:adjective:attributiveʳヤスイ⌉⌈ˢご用ᵖnoun:common-nounʳゴヨウ⌉⌈ˢですᵖauxiliary-verb:auxv-desu:terminalʳデス⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
お安い御用です。	neutral	sonkeigo	⌈ˢおᵖprefixʳオ⌉⌈ˢ安いᵖadjective:general:adjective:attributiveʳヤスイ⌉⌈ˢ御用ᵖnoun:common-nounʳゴヨウ⌉⌈ˢですᵖauxiliary-verb:auxv-desu:terminalʳデス⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
お寒いところ失礼します。	neutral	sonkeigo	⌈ˢおᵖprefixʳオ⌉⌈ˢ寒いᵖadjective:general:adjective:attributiveʳサムイ⌉⌈ˢところᵖnoun:common-noun:adverb-possibleʳトコロ⌉⌈ˢ失礼ᵖnoun:common-noun:pos2-unk2ʳシツレイ⌉⌈ˢしᵖverb:non-self-reliant:sa-irregular:conjunctiveᵇするᵈするʳシ⌉⌈ˢますᵖauxiliary-verb:auxv-masu:terminalʳマス⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
お寒い教育政策は日本のガンだ。	neutral	sonkeigo	⌈ˢおᵖprefixʳオ⌉⌈ˢ寒いᵖadjective:general:adjective:attributiveʳサムイ⌉⌈ˢ教育政策ᵖnoun:proper-nounʳキョウイクセイサク⌉⌈ˢはᵖparticle:binding-particleʳハ⌉⌈ˢ日本ᵖnoun:proper-noun:place-name:countryʳニッポン⌉⌈ˢのᵖparticle:case-particleʳノ⌉⌈ˢガンᵖnoun:common-noun⌉⌈ˢだᵖauxiliary-verb:auxv-da:terminalʳダ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
お座りください。	neutral	sonkeigo	⌈ˢおᵖprefixʳオ⌉⌈ˢ座りᵖverb:general:godan-ra:conjunctiveᵇ座るᵈ座るʳスワリ⌉⌈ˢくださいᵖverb:non-self-reliant:godan-ra:imperativeᵇくださるᵈくださるʳクダサイ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
お待ちしております。	neutral	kenjogo	⌈ˢおᵖprefixʳオ⌉⌈ˢ待ちᵖverb:general:godan-ta:conjunctiveᵇ待つᵈ待つʳマチ⌉⌈ˢしᵖverb:non-self-reliant:sa-irregular:conjunctiveᵇするᵈするʳシ⌉⌈ˢてᵖparticle:conjunctive-particleʳテ⌉⌈ˢおりᵖverb:non-self-reliant:godan-ra:conjunctiveᵇおるᵈおるʳオリ⌉⌈ˢますᵖauxiliary-verb:auxv-masu:terminalʳマス⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
お心遣い、感謝いたしますわ。	kenjogo,ojousama	ojousama	⌈ˢおᵖprefixʳオ⌉⌈ˢ心遣いᵖnoun:common-nounʳココロヅカイ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢ感謝ᵖnoun:common-noun:suru-possibleʳカンシャ⌉⌈ˢいたしᵖverb:non-self-reliant:godan-sa:conjunctiveᵇいたすᵈいたすʳイタシ⌉⌈ˢますᵖauxiliary-verb:auxv-masu:terminalʳマス⌉⌈ˢわᵖparticle:sentence-final-particleʳワ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
お忙しいことはよく分かっていますが、あなたを今夜の飲みにお誘いしないわけにはいかない。	neutral	sonkeigo	⌈ˢおᵖprefixʳオ⌉⌈ˢ忙しいᵖadjective:general:adjective:attributiveʳイソガシイ⌉⌈ˢことᵖnoun:common-nounʳコト⌉⌈ˢはᵖparticle:binding-particleʳハ⌉⌈ˢよくᵖadverbʳヨク⌉⌈ˢ分かっᵖverb:general:godan-ra:conjunctive-geminateᵇ分かるᵈ分かるʳワカッ⌉⌈ˢてᵖparticle:conjunctive-particleʳテ⌉⌈ˢいᵖverb:non-self-reliant:i-ichidan-a:conjunctiveᵇいるᵈいるʳイ⌉⌈ˢますᵖauxiliary-verb:auxv-masu:terminalʳマス⌉⌈ˢがᵖparticle:conjunctive-particleʳガ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢあなたᵖpronounʳアナタ⌉⌈ˢをᵖparticle:case-particleʳヲ⌉⌈ˢ今夜ᵖnoun:common-noun:adverb-possibleʳコンヤ⌉⌈ˢのᵖparticle:case-particleʳノ⌉⌈ˢ飲みᵖverb:general:godan-ma:conjunctiveᵇ飲むᵈ飲むʳノミ⌉⌈ˢにᵖparticle:case-particleʳニ⌉⌈ˢおᵖprefixʳオ⌉⌈ˢ誘いᵖverb:general:godan-waa:conjunctiveᵇ誘うᵈ誘うʳサソイ⌉⌈ˢしᵖverb:non-self-reliant:sa-irregular:imperfectiveᵇするᵈするʳシ⌉⌈ˢないᵖauxiliary-verb:auxv-nai:attributiveʳナイ⌉⌈ˢわけᵖnoun:common-nounʳワケ⌉⌈ˢにᵖparticle:case-particleʳニ⌉⌈ˢはᵖparticle:binding-particleʳハ⌉⌈ˢいかᵖverb:non-self-reliant:godan-ka:imperfectiveᵇいくᵈいくʳイカ⌉⌈ˢないᵖauxiliary-verb:auxv-nai:terminalʳナイ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
お忙しいことはよく分かっていますが、あなたを今夜の飲みにお誘いしないわけにはいきません。	neutral,sonkeigo	sonkeigo	⌈ˢおᵖprefixʳオ⌉⌈ˢ忙しいᵖadjective:general:adjective:attributiveʳイソガシイ⌉⌈ˢことᵖnoun:common-nounʳコト⌉⌈ˢはᵖparticle:binding-particleʳハ⌉⌈ˢよくᵖadverbʳヨク⌉⌈ˢ分かっᵖverb:general:godan-ra:conjunctive-geminateᵇ分かるᵈ分かるʳワカッ⌉⌈ˢてᵖparticle:conjunctive-particleʳテ⌉⌈ˢいᵖverb:non-self-reliant:i-ichidan-a:conjunctiveᵇいるᵈいるʳイ⌉⌈ˢますᵖauxiliary-verb:auxv-masu:terminalʳマス⌉⌈ˢがᵖparticle:conjunctive-particleʳガ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢあなたᵖpronounʳアナタ⌉⌈ˢをᵖparticle:case-particleʳヲ⌉⌈ˢ今夜ᵖnoun:common-noun:adverb-possibleʳコンヤ⌉⌈ˢのᵖparticle:case-particleʳノ⌉⌈ˢ飲みᵖverb:general:godan-ma:conjunctiveᵇ飲むᵈ飲むʳノミ⌉⌈ˢにᵖparticle:case-particleʳニ⌉⌈ˢおᵖprefixʳオ⌉⌈ˢ誘いᵖverb:general:godan-waa:conjunctiveᵇ誘うᵈ誘うʳサソイ⌉⌈ˢしᵖverb:non-self-reliant:sa-irregular:imperfectiveᵇするᵈするʳシ⌉⌈ˢないᵖauxiliary-verb:auxv-nai:attributiveʳナイ⌉⌈ˢわけᵖnoun:common-nounʳワケ⌉⌈ˢにᵖparticle:case-particleʳニ⌉⌈ˢはᵖparticle:binding-particleʳハ⌉⌈ˢいきᵖverb:non-self-reliant:godan-ka:conjunctiveᵇいくᵈいくʳイキ⌉⌈ˢませᵖauxiliary-verb:auxv-masu:imperfectiveᵇますᵈますʳマセ⌉⌈ˢんᵖauxiliary-verb:auxv-nu:terminal-nasalᵇぬᵈぬʳン⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
お忙しいときに申し訳ありません。		sonkeigo	⌈ˢおᵖprefixʳオ⌉⌈ˢ忙しいᵖadjective:general:adjective:attributiveʳイソガシイ⌉⌈ˢときᵖnoun:common-noun:adverb-possibleʳトキ⌉⌈ˢにᵖparticle:case-particleʳニ⌉⌈ˢ申し訳ᵖnoun:common-nounʳモウシワケ⌉⌈ˢありᵖverb:non-self-reliant:godan-ra:conjunctiveᵇあるᵈあるʳアリ⌉⌈ˢませᵖauxiliary-verb:auxv-masu:imperfectiveᵇますᵈますʳマセ⌉⌈ˢんᵖauxiliary-verb:auxv-nu:terminal-nasalᵇぬᵈぬʳン⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
お忙しいところをご来社いただきありがとうございました。	neutral	sonkeigo	⌈ˢおᵖprefixʳオ⌉⌈ˢ忙しいᵖadjective:general:adjective:attributiveʳイソガシイ⌉⌈ˢところᵖnoun:common-noun:adverb-possibleʳトコロ⌉⌈ˢをᵖparticle:case-particleʳヲ⌉⌈ˢごᵖprefixʳゴ⌉⌈ˢ来社ᵖnoun:common-noun:suru-possibleʳライシャ⌉⌈ˢいただきᵖverb:non-self-reliant:godan-ka:conjunctiveᵇいただくᵈいただくʳイタダキ⌉⌈ˢありがとうᵖinterjection:generalʳアリガトウ⌉⌈ˢございᵖverb:non-self-reliant:godan-ra:conjunctive-i-soundᵇござるᵈござるʳゴザイ⌉⌈ˢましᵖauxiliary-verb:auxv-masu:conjunctiveᵇますᵈますʳマシ⌉⌈ˢたᵖauxiliary-verb:auxv-ta:terminalʳタ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
お忙しいところを申し訳ございません。		sonkeigo	⌈ˢおᵖprefixʳオ⌉⌈ˢ忙しいᵖadjective:general:adjective:attributiveʳイソガシイ⌉⌈ˢところᵖnoun:common-noun:adverb-possibleʳトコロ⌉⌈ˢをᵖparticle:case-particleʳヲ⌉⌈ˢ申し訳ᵖnoun:common-nounʳモウシワケ⌉⌈ˢございᵖverb:non-self-reliant:godan-ra:conjunctive-i-soundᵇござるᵈござるʳゴザイ⌉⌈ˢませᵖauxiliary-verb:auxv-masu:imperfectiveᵇますᵈますʳマセ⌉⌈ˢんᵖauxiliary-verb:auxv-nu:terminal-nasalᵇぬᵈぬʳン⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
お忙しいところ恐れ入りますが、少しお時間をいただけますか。	neutral	sonkeigo,kenjogo	⌈ˢおᵖprefixʳオ⌉⌈ˢ忙しいᵖadjective:general:adjective:attributiveʳイソガシイ⌉⌈ˢところᵖnoun:common-noun:adverb-possibleʳトコロ⌉⌈ˢ恐れ入りᵖverb:general:godan-ra:conjunctiveᵇ恐れ入るᵈ恐れ入るʳオソレイリ⌉⌈ˢますᵖauxiliary-verb:auxv-masu:terminalʳマス⌉⌈ˢがᵖparticle:conjunctive-particleʳガ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢ少しᵖadverbʳスコシ⌉⌈ˢおᵖprefixʳオ⌉⌈ˢ時間ᵖnoun:common-noun:counter-possibleʳジカン⌉⌈ˢをᵖparticle:case-particleʳヲ⌉⌈ˢいただけᵖverb:non-self-reliant:e-ichidan-ka:conjunctiveᵇいただけるᵈいただけるʳイタダケ⌉⌈ˢますᵖauxiliary-verb:auxv-masu:terminalʳマス⌉⌈ˢかᵖparticle:sentence-final-particleʳカ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
お忙しいところ恐縮ですが、お時間を少し頂戴できますでしょうか。	sonkeigo	sonkeigo,kenjogo	⌈ˢおᵖprefixʳオ⌉⌈ˢ忙しいᵖadjective:general:adjective:attributiveʳイソガシイ⌉⌈ˢところᵖnoun:common-noun:adverb-possibleʳトコロ⌉⌈ˢ恐縮ᵖnoun:common-noun:suru-possibleʳキョウシュク⌉⌈ˢですᵖauxiliary-verb:auxv-desu:terminalʳデス⌉⌈ˢがᵖparticle:conjunctive-particleʳガ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢおᵖprefixʳオ⌉⌈ˢ時間ᵖnoun:common-noun:counter-possibleʳジカン⌉⌈ˢをᵖparticle:case-particleʳヲ⌉⌈ˢ少しᵖadverbʳスコシ⌉⌈ˢ頂戴ᵖnoun:common-noun:suru-possibleʳチョウダイ⌉⌈ˢできᵖverb:non-self-reliant:i-ichidan-ka:conjunctiveᵇできるᵈできるʳデキ⌉⌈ˢますᵖauxiliary-verb:auxv-masu:terminalʳマス⌉⌈ˢでしょうᵖauxiliary-verb:auxv-desu:volitional-presumptiveᵇですᵈですʳデショウ⌉⌈ˢかᵖparticle:sentence-final-particleʳカ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
お忙しいところ恐縮ですが、ひとつこちらの資料をご確認いただけませんか。	neutral	sonkeigo	⌈ˢおᵖprefixʳオ⌉⌈ˢ忙しいᵖadjective:general:adjective:attributiveʳイソガシイ⌉⌈ˢところᵖnoun:common-noun:adverb-possibleʳトコロ⌉⌈ˢ恐縮ᵖnoun:common-noun:suru-possibleʳキョウシュク⌉⌈ˢですᵖauxiliary-verb:auxv-desu:terminalʳデス⌉⌈ˢがᵖparticle:conjunctive-particleʳガ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢひとᵖnoun:numeralʳヒト⌉⌈ˢつᵖsuffix:noun-like:counterʳツ⌉⌈ˢこちらᵖpronounʳコチラ⌉⌈ˢのᵖparticle:case-particleʳノ⌉⌈ˢ資料ᵖnoun:common-nounʳシリョウ⌉⌈ˢをᵖparticle:case-particleʳヲ⌉⌈ˢごᵖprefixʳゴ⌉⌈ˢ確認ᵖnoun:common-noun:suru-possibleʳカクニン⌉⌈ˢいただけᵖverb:non-self-reliant:e-ichidan-ka:conjunctiveᵇいただけるᵈいただけるʳイタダケ⌉⌈ˢませᵖauxiliary-verb:auxv-masu:imperfectiveᵇますᵈますʳマセ⌉⌈ˢんᵖauxiliary-verb:auxv-nu:terminal-nasalᵇぬᵈぬʳン⌉⌈ˢかᵖparticle:sentence-final-particleʳカ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
お忙しいところ申し訳ありませんが、この資料に目を通していただけますか。		sonkeigo	⌈ˢおᵖprefixʳオ⌉⌈ˢ忙しいᵖadjective:general:adjective:attributiveʳイソガシイ⌉⌈ˢところᵖnoun:common-noun:adverb-possibleʳトコロ⌉⌈ˢ申し訳ᵖnoun:common-nounʳモウシワケ⌉⌈ˢありᵖverb:non-self-reliant:godan-ra:conjunctiveᵇあるᵈあるʳアリ⌉⌈ˢませᵖauxiliary-verb:auxv-masu:imperfectiveᵇますᵈますʳマセ⌉⌈ˢんᵖauxiliary-verb:auxv-nu:terminal-nasalᵇぬᵈぬʳン⌉⌈ˢがᵖparticle:conjunctive-particleʳガ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢこのᵖattributiveʳコノ⌉⌈ˢ資料ᵖnoun:common-nounʳシリョウ⌉⌈ˢにᵖparticle:case-particleʳニ⌉⌈ˢ目ᵖnoun:common-nounʳメ⌉⌈ˢをᵖparticle:case-particleʳヲ⌉⌈ˢ通しᵖverb:non-self-reliant:godan-sa:conjunctiveᵇ通すᵈ通すʳトオシ⌉⌈ˢてᵖparticle:conjunctive-particleʳテ⌉⌈ˢいただけᵖverb:non-self-reliant:e-ichidan-ka:conjunctiveᵇいただけるᵈいただけるʳイタダケ⌉⌈ˢますᵖauxiliary-verb:auxv-masu:terminalʳマス⌉⌈ˢかᵖparticle:sentence-final-particleʳカ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
お忙しいところ申し訳ありませんが、ひとつこの資料に目を通していただけますか。	neutral,sonkeigo	sonkeigo	⌈ˢおᵖprefixʳオ⌉⌈ˢ忙しいᵖadjective:general:adjective:attributiveʳイソガシイ⌉⌈ˢところᵖnoun:common-noun:adverb-possibleʳトコロ⌉⌈ˢ申し訳ᵖnoun:common-nounʳモウシワケ⌉⌈ˢありᵖverb:non-self-reliant:godan-ra:conjunctiveᵇあるᵈあるʳアリ⌉⌈ˢませᵖauxiliary-verb:auxv-masu:imperfectiveᵇますᵈますʳマセ⌉⌈ˢんᵖauxiliary-verb:auxv-nu:terminal-nasalᵇぬᵈぬʳン⌉⌈ˢがᵖparticle:conjunctive-particleʳガ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢひとᵖnoun:numeralʳヒト⌉⌈ˢつᵖsuffix:noun-like:counterʳツ⌉⌈ˢこのᵖattributiveʳコノ⌉⌈ˢ資料ᵖnoun:common-nounʳシリョウ⌉⌈ˢにᵖparticle:case-particleʳニ⌉⌈ˢ目ᵖnoun:common-nounʳメ⌉⌈ˢをᵖparticle:case-particleʳヲ⌉⌈ˢ通しᵖverb:non-self-reliant:godan-sa:conjunctiveᵇ通すᵈ通すʳトオシ⌉⌈ˢてᵖparticle:conjunctive-particleʳテ⌉⌈ˢいただけᵖverb:non-self-reliant:e-ichidan-ka:conjunctiveᵇいただけるᵈいただけるʳイタダケ⌉⌈ˢますᵖauxiliary-verb:auxv-masu:terminalʳマス⌉⌈ˢかᵖparticle:sentence-final-particleʳカ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
お忙しいところ申し訳ありませんが、少々この資料に目を通していただけますか。	neutral,sonkeigo	sonkeigo	⌈ˢおᵖprefixʳオ⌉⌈ˢ忙しいᵖadjective:general:adjective:attributiveʳイソガシイ⌉⌈ˢところᵖnoun:common-noun:adverb-possibleʳトコロ⌉⌈ˢ申し訳ᵖnoun:common-nounʳモウシワケ⌉⌈ˢありᵖverb:non-self-reliant:godan-ra:conjunctiveᵇあるᵈあるʳアリ⌉⌈ˢませᵖauxiliary-verb:auxv-masu:imperfectiveᵇますᵈますʳマセ⌉⌈ˢんᵖauxiliary-verb:auxv-nu:terminal-nasalᵇぬᵈぬʳン⌉⌈ˢがᵖparticle:conjunctive-particleʳガ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢ少々ᵖnoun:common-noun:adverb-possibleʳショウショウ⌉⌈ˢこのᵖattributiveʳコノ⌉⌈ˢ資料ᵖnoun:common-nounʳシリョウ⌉⌈ˢにᵖparticle:case-particleʳニ⌉⌈ˢ目ᵖnoun:common-nounʳメ⌉⌈ˢをᵖparticle:case-particleʳヲ⌉⌈ˢ通しᵖverb:non-self-reliant:godan-sa:conjunctiveᵇ通すᵈ通すʳトオシ⌉⌈ˢてᵖparticle:conjunctive-particleʳテ⌉⌈ˢいただけᵖverb:non-self-reliant:e-ichidan-ka:conjunctiveᵇいただけるᵈいただけるʳイタダケ⌉⌈ˢますᵖauxiliary-verb:auxv-masu:terminalʳマス⌉⌈ˢかᵖparticle:sentence-final-particleʳカ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
お忙しいところ申し訳ございませんが、少しお時間をいただけますか。	neutral	sonkeigo	⌈ˢおᵖprefixʳオ⌉⌈ˢ忙しいᵖadjective:general:adjective:attributiveʳイソガシイ⌉⌈ˢところᵖnoun:common-noun:adverb-possibleʳトコロ⌉⌈ˢ申し訳ᵖnoun:common-nounʳモウシワケ⌉⌈ˢございᵖverb:non-self-reliant:godan-ra:conjunctive-i-soundᵇござるᵈござるʳゴザイ⌉⌈ˢませᵖauxiliary-verb:auxv-masu:imperfectiveᵇますᵈますʳマセ⌉⌈ˢんᵖauxiliary-verb:auxv-nu:terminal-nasalᵇぬᵈぬʳン⌉⌈ˢがᵖparticle:conjunctive-particleʳガ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢ少しᵖadverbʳスコシ⌉⌈ˢおᵖprefixʳオ⌉⌈ˢ時間ᵖnoun:common-noun:counter-possibleʳジカン⌉⌈ˢをᵖparticle:case-particleʳヲ⌉⌈ˢいただけᵖverb:non-self-reliant:e-ichidan-ka:conjunctiveᵇいただけるᵈいただけるʳイタダケ⌉⌈ˢますᵖauxiliary-verb:auxv-masu:terminalʳマス⌉⌈ˢかᵖparticle:sentence-final-particleʳカ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
お忙しいのだ、お邪魔して申し訳ありません。	neutral	sonkeigo	⌈ˢおᵖprefixʳオ⌉⌈ˢ忙しいᵖadjective:general:adjective:attributiveʳイソガシイ⌉⌈ˢのᵖparticle:pre-noun-particleʳノ⌉⌈ˢだᵖauxiliary-verb:auxv-da:terminalʳダ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢお邪魔ᵖnoun:common-noun:suru-possibleʳオジャマ⌉⌈ˢしᵖverb:non-self-reliant:sa-irregular:conjunctiveᵇするᵈするʳシ⌉⌈ˢてᵖparticle:conjunctive-particleʳテ⌉⌈ˢ申し訳ᵖnoun:common-nounʳモウシワケ⌉⌈ˢありᵖverb:non-self-reliant:godan-ra:conjunctiveᵇあるᵈあるʳアリ⌉⌈ˢませᵖauxiliary-verb:auxv-masu:imperfectiveᵇますᵈますʳマセ⌉⌈ˢんᵖauxiliary-verb:auxv-nu:terminal-nasalᵇぬᵈぬʳン⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
お忙しいので、お邪魔して申し訳ありません。	neutral	sonkeigo	⌈ˢおᵖprefixʳオ⌉⌈ˢ忙しいᵖadjective:general:adjective:attributiveʳイソガシイ⌉⌈ˢのᵖparticle:pre-noun-particleʳノ⌉⌈ˢでᵖauxiliary-verb:auxv-da:conjunctiveᵇだᵈだʳデ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢお邪魔ᵖnoun:common-noun:suru-possibleʳオジャマ⌉⌈ˢしᵖverb:non-self-reliant:sa-irregular:conjunctiveᵇするᵈするʳシ⌉⌈ˢてᵖparticle:conjunctive-particleʳテ⌉⌈ˢ申し訳ᵖnoun:common-nounʳモウシワケ⌉⌈ˢありᵖverb:non-self-reliant:godan-ra:conjunctiveᵇあるᵈあるʳアリ⌉⌈ˢませᵖauxiliary-verb:auxv-masu:imperfectiveᵇますᵈますʳマセ⌉⌈ˢんᵖauxiliary-verb:auxv-nu:terminal-nasalᵇぬᵈぬʳン⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
